GPS time,SatPRN,Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos
Status,1713027293000,64,54,5,39,1176450050
Status,1713027293000,64,55,5,42,1176450050
Status,1713027293000,64,56,5,43,1176450050
Status,1713027293000,64,57,5,21,1575420030
Status,1713027293000,64,58,5,33,1575420030
Status,1713027293000,64,59,5,34,1575420030
Status,1713027293000,64,60,5,39,1575420030
Status,1713027293000,64,61,5,42,1575420030
Status,1713027293000,64,62,5,43,1575420030
Status,1713027293000,64,63,5,44,1575420030
Fix,GPS,32.1679629500,34.8092653900,33.34576416015625,6.79,3.7900925
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Raw,1713027293426,332511420000000,18,0.0,-1396730000006043346,-0.7254042625427246
Fix,FLP,32.1679630000,34.8092676000,35.107827590349395,6.5123787,6.387
Status,1713027294000,65,0,1,2,1575420030
Status,1713027294000,65,1,1,3,1575420030
Status,1713027294000,65,2,1,8,1575420030
Status,1713027294000,65,3,1,10,1575420030
Status,1713027294000,65,4,1,21,1575420030
Status,1713027294000,65,5,1,27,1575420030
Status,1713027294000,65,6,1,28,1575420030
Status,1713027294000,65,7,1,32,1575420030
Status,1713027294000,65,8,2,123,1575420030
Status,1713027294000,65,9,2,127,1575420030
Status,1713027294000,65,10,3,95,1599187460
Status,1713027294000,65,11,3,6,1599750020
Status,1713027294000,65,12,3,5,1602562560
Status,1713027294000,65,13,3,20,1603124990
Status,1713027294000,65,14,3,19,1603687550
Status,1713027294000,65,15,3,21,1604249980
Status,1713027294000,65,16,3,4,1605374980
Status,1713027294000,65,17,5,60,1561097980
Status,1713027294000,65,18,5,44,1561097980
Status,1713027294000,65,19,5,43,1561097980
Status,1713027294000,65,20,5,42,1561097980
Status,1713027294000,65,21,5,39,1561097980
Status,1713027294000,65,22,5,34,1561097980
Status,1713027294000,65,23,5,33,1561097980
Status,1713027294000,65,24,5,21,1561097980
Status,1713027294000,65,25,5,16,1561097980
Status,1713027294000,65,26,5,14,1561097980
Status,1713027294000,65,27,5,13,1561097980
Status,1713027294000,65,28,5,12,1561097980
Status,1713027294000,65,29,5,11,1561097980
Status,1713027294000,65,30,5,9,1561097980
Status,1713027294000,65,31,5,6,1561097980
Status,1713027294000,65,32,5,5,1561097980
Status,1713027294000,65,33,6,4,1575420030
Status,1713027294000,65,34,6,10,1575420030
Status,1713027294000,65,35,6,11,1575420030
Status,1713027294000,65,36,6,12,1575420030
Status,1713027294000,65,37,6,19,1575420030
Status,1713027294000,65,38,6,24,1575420030
Status,1713027294000,65,39,6,33,1575420030
Status,1713027294000,65,40,1,3,1176450050
Status,1713027294000,65,41,1,8,1176450050
Status,1713027294000,65,42,1,10,1176450050
Status,1713027294000,65,43,1,27,1176450050
Status,1713027294000,65,44,1,28,1176450050
Status,1713027294000,65,45,1,32,1176450050
Status,1713027294000,65,46,6,4,1176450050
Status,1713027294000,65,47,6,10,1176450050
Status,1713027294000,65,48,6,11,1176450050
Status,1713027294000,65,49,6,12,1176450050
Status,1713027294000,65,50,6,19,1176450050
Status,1713027294000,65,51,6,33,1176450050
Status,1713027294000,65,52,5,21,1176450050
Status,1713027294000,65,53,5,33,1176450050
Status,1713027294000,65,54,5,34,1176450050
Status,1713027294000,65,55,5,39,1176450050
Status,1713027294000,65,56,5,42,1176450050
Status,1713027294000,65,57,5,43,1176450050
Status,1713027294000,65,58,5,21,1575420030
Status,1713027294000,65,59,5,33,1575420030
Status,1713027294000,65,60,5,34,1575420030
Status,1713027294000,65,61,5,39,1575420030
Status,1713027294000,65,62,5,42,1575420030
Status,1713027294000,65,63,5,43,1575420030
Status,1713027294000,65,64,5,44,1575420030
Fix,GPS,32.1679681400,34.8092048000,33.55499267578125,6.24,3.7900925
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Raw,1713027294426,332512420000000,18,0.0,-1396730000006043354,-0.8092842102050781
Fix,FLP,32.1679693000,34.8092036000,35.07224378645646,6.3266783,5.973
Status,1713027295000,65,0,1,2,1575420030
Status,1713027295000,65,1,1,3,1575420030
Status,1713027295000,65,2,1,8,1575420030
Status,1713027295000,65,3,1,10,1575420030
Status,1713027295000,65,4,1,21,1575420030
Status,1713027295000,65,5,1,27,1575420030
Status,1713027295000,65,6,1,28,1575420030
Status,1713027295000,65,7,1,32,1575420030
Status,1713027295000,65,8,2,123,1575420030
Status,1713027295000,65,9,2,127,1575420030
Status,1713027295000,65,10,3,95,1599187460
Status,1713027295000,65,11,3,6,1599750020
Status,1713027295000,65,12,3,5,1602562560
Status,1713027295000,65,13,3,20,1603124990
Status,1713027295000,65,14,3,19,1603687550
Status,1713027295000,65,15,3,21,1604249980
Status,1713027295000,65,16,3,4,1605374980
Status,1713027295000,65,17,5,60,1561097980
Status,1713027295000,65,18,5,44,1561097980
Status,1713027295000,65,19,5,43,1561097980
Status,1713027295000,65,20,5,42,1561097980
Status,1713027295000,65,21,5,39,1561097980
Status,1713027295000,65,22,5,34,1561097980
Status,1713027295000,65,23,5,33,1561097980
Status,1713027295000,65,24,5,21,1561097980
Status,1713027295000,65,25,5,16,1561097980
Status,1713027295000,65,26,5,14,1561097980
Status,1713027295000,65,27,5,13,1561097980
Status,1713027295000,65,28,5,12,1561097980
Status,1713027295000,65,29,5,11,1561097980
Status,1713027295000,65,30,5,9,1561097980
Status,1713027295000,65,31,5,6,1561097980
Status,1713027295000,65,32,5,5,1561097980
Status,1713027295000,65,33,6,4,1575420030
Status,1713027295000,65,34,6,10,1575420030
Status,1713027295000,65,35,6,11,1575420030
Status,1713027295000,65,36,6,12,1575420030
Status,1713027295000,65,37,6,19,1575420030
Status,1713027295000,65,38,6,24,1575420030
Status,1713027295000,65,39,6,33,1575420030
Status,1713027295000,65,40,1,3,1176450050
Status,1713027295000,65,41,1,8,1176450050
Status,1713027295000,65,42,1,10,1176450050
Status,1713027295000,65,43,1,27,1176450050
Status,1713027295000,65,44,1,28,1176450050
Status,1713027295000,65,45,1,32,1176450050
Status,1713027295000,65,46,6,4,1176450050
Status,1713027295000,65,47,6,10,1176450050
Status,1713027295000,65,48,6,11,1176450050
Status,1713027295000,65,49,6,12,1176450050
Status,1713027295000,65,50,6,19,1176450050
Status,1713027295000,65,51,6,33,1176450050
Status,1713027295000,65,52,5,21,1176450050
Status,1713027295000,65,53,5,33,1176450050
Status,1713027295000,65,54,5,34,1176450050
Status,1713027295000,65,55,5,39,1176450050
Status,1713027295000,65,56,5,42,1176450050
Status,1713027295000,65,57,5,43,1176450050
Status,1713027295000,65,58,5,21,1575420030
Status,1713027295000,65,59,5,33,1575420030
Status,1713027295000,65,60,5,34,1575420030
Status,1713027295000,65,61,5,39,1575420030
Status,1713027295000,65,62,5,42,1575420030
Status,1713027295000,65,63,5,43,1575420030
Status,1713027295000,65,64,5,44,1575420030
Fix,GPS,32.1679745000,34.8091423400,33.861572265625,6.09,3.7900925
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Raw,1713027295426,332513420000000,18,0.0,-1396730000006043341,-0.6627347469329834
Fix,FLP,32.1679756000,34.8091411000,35.411869354264034,6.1781306,5.677
Status,1713027296000,65,0,1,2,1575420030
Status,1713027296000,65,1,1,3,1575420030
Status,1713027296000,65,2,1,8,1575420030
Status,1713027296000,65,3,1,10,1575420030
Status,1713027296000,65,4,1,21,1575420030
Status,1713027296000,65,5,1,27,1575420030
Status,1713027296000,65,6,1,28,1575420030
Status,1713027296000,65,7,1,32,1575420030
Status,1713027296000,65,8,2,123,1575420030
Status,1713027296000,65,9,2,127,1575420030
Status,1713027296000,65,10,3,95,1599187460
Status,1713027296000,65,11,3,6,1599750020
Status,1713027296000,65,12,3,5,1602562560
Status,1713027296000,65,13,3,20,1603124990
Status,1713027296000,65,14,3,19,1603687550
Status,1713027296000,65,15,3,21,1604249980
Status,1713027296000,65,16,3,4,1605374980
Status,1713027296000,65,17,5,60,1561097980
Status,1713027296000,65,18,5,44,1561097980
Status,1713027296000,65,19,5,43,1561097980
Status,1713027296000,65,20,5,42,1561097980
Status,1713027296000,65,21,5,39,1561097980
Status,1713027296000,65,22,5,34,1561097980
Status,1713027296000,65,23,5,33,1561097980
Status,1713027296000,65,24,5,21,1561097980
Status,1713027296000,65,25,5,16,1561097980
Status,1713027296000,65,26,5,14,1561097980
Status,1713027296000,65,27,5,13,1561097980
Status,1713027296000,65,28,5,12,1561097980
Status,1713027296000,65,29,5,11,1561097980
Status,1713027296000,65,30,5,9,1561097980
Status,1713027296000,65,31,5,6,1561097980
Status,1713027296000,65,32,5,5,1561097980
Status,1713027296000,65,33,6,4,1575420030
Status,1713027296000,65,34,6,10,1575420030
Status,1713027296000,65,35,6,11,1575420030
Status,1713027296000,65,36,6,12,1575420030
Status,1713027296000,65,37,6,19,1575420030
Status,1713027296000,65,38,6,24,1575420030
Status,1713027296000,65,39,6,33,1575420030
Status,1713027296000,65,40,1,3,1176450050
Status,1713027296000,65,41,1,8,1176450050
Status,1713027296000,65,42,1,10,1176450050
Status,1713027296000,65,43,1,27,1176450050
Status,1713027296000,65,44,1,28,1176450050
Status,1713027296000,65,45,1,32,1176450050
Status,1713027296000,65,46,6,4,1176450050
Status,1713027296000,65,47,6,10,1176450050
Status,1713027296000,65,48,6,11,1176450050
Status,1713027296000,65,49,6,12,1176450050
Status,1713027296000,65,50,6,19,1176450050
Status,1713027296000,65,51,6,33,1176450050
Status,1713027296000,65,52,5,21,1176450050
Status,1713027296000,65,53,5,33,1176450050
Status,1713027296000,65,54,5,34,1176450050
Status,1713027296000,65,55,5,39,1176450050
Status,1713027296000,65,56,5,42,1176450050
Status,1713027296000,65,57,5,43,1176450050
Status,1713027296000,65,58,5,21,1575420030
Status,1713027296000,65,59,5,33,1575420030
Status,1713027296000,65,60,5,34,1575420030
Status,1713027296000,65,61,5,39,1575420030
Status,1713027296000,65,62,5,42,1575420030
Status,1713027296000,65,63,5,43,1575420030
Status,1713027296000,65,64,5,44,1575420030
Fix,GPS,32.1679822000,34.8090844900,33.944091796875,5.82,3.7900925
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Raw,1713027296426,332514420000000,18,0.0,-1396730000006043337,-0.9746973514556885
Fix,FLP,32.1679833000,34.8090826000,34.57813260674504,5.9403553,5.973
Status,1713027297000,65,0,1,2,1575420030
Status,1713027297000,65,1,1,3,1575420030
Status,1713027297000,65,2,1,8,1575420030
Status,1713027297000,65,3,1,10,1575420030
Status,1713027297000,65,4,1,21,1575420030
Status,1713027297000,65,5,1,27,1575420030
Status,1713027297000,65,6,1,28,1575420030
Status,1713027297000,65,7,1,32,1575420030
Status,1713027297000,65,8,2,123,1575420030
Status,1713027297000,65,9,2,127,1575420030
Status,1713027297000,65,10,3,95,1599187460
Status,1713027297000,65,11,3,6,1599750020
Status,1713027297000,65,12,3,5,1602562560
Status,1713027297000,65,13,3,20,1603124990
Status,1713027297000,65,14,3,19,1603687550
Status,1713027297000,65,15,3,21,1604249980
Status,1713027297000,65,16,3,4,1605374980
Status,1713027297000,65,17,5,60,1561097980
Status,1713027297000,65,18,5,44,1561097980
Status,1713027297000,65,19,5,43,1561097980
Status,1713027297000,65,20,5,42,1561097980
Status,1713027297000,65,21,5,39,1561097980
Status,1713027297000,65,22,5,34,1561097980
Status,1713027297000,65,23,5,33,1561097980
Status,1713027297000,65,24,5,21,1561097980
Status,1713027297000,65,25,5,16,1561097980
Status,1713027297000,65,26,5,14,1561097980
Status,1713027297000,65,27,5,13,1561097980
Status,1713027297000,65,28,5,12,1561097980
Status,1713027297000,65,29,5,11,1561097980
Status,1713027297000,65,30,5,9,1561097980
Status,1713027297000,65,31,5,6,1561097980
Status,1713027297000,65,32,5,5,1561097980
Status,1713027297000,65,33,6,4,1575420030
Status,1713027297000,65,34,6,10,1575420030
Status,1713027297000,65,35,6,11,1575420030
Status,1713027297000,65,36,6,12,1575420030
Status,1713027297000,65,37,6,19,1575420030
Status,1713027297000,65,38,6,24,1575420030
Status,1713027297000,65,39,6,33,1575420030
Status,1713027297000,65,40,1,3,1176450050
Status,1713027297000,65,41,1,8,1176450050
Status,1713027297000,65,42,1,10,1176450050
Status,1713027297000,65,43,1,27,1176450050
Status,1713027297000,65,44,1,28,1176450050
Status,1713027297000,65,45,1,32,1176450050
Status,1713027297000,65,46,6,4,1176450050
Status,1713027297000,65,47,6,10,1176450050
Status,1713027297000,65,48,6,11,1176450050
Status,1713027297000,65,49,6,12,1176450050
Status,1713027297000,65,50,6,19,1176450050
Status,1713027297000,65,51,6,33,1176450050
Status,1713027297000,65,52,5,21,1176450050
Status,1713027297000,65,53,5,33,1176450050
Status,1713027297000,65,54,5,34,1176450050
Status,1713027297000,65,55,5,39,1176450050
Status,1713027297000,65,56,5,42,1176450050
Status,1713027297000,65,57,5,43,1176450050
Status,1713027297000,65,58,5,21,1575420030
